trial 0
		0
-0.49180		-0.35497		-0.02014		-0.21225		0
-0.49890		-0.54980		-0.02438		 0.07401		1
-0.50990		-0.35434		-0.02290		-0.22626		0
-0.51698		-0.54913		-0.02743		 0.05911		1
-0.52797		-0.35362		-0.02624		-0.24210		0
-0.53504		-0.54836		-0.03109		 0.04219		1
-0.54601		-0.35281		-0.03024		-0.26014		0
-0.55306		-0.54748		-0.03544		 0.02286		1
-0.56401		-0.35187		-0.03499		-0.28079		0
-0.57105		-0.54648		-0.04060		 0.00065		0
-0.58198		-0.74099		-0.04059		 0.28025		1
-0.59680		-0.54532		-0.03498		-0.02495		0
-0.60770		-0.73992		-0.03548		 0.25649		1
-0.62250		-0.54431		-0.03035		-0.04717		0
-0.63339		-0.73898		-0.03130		 0.23578		1
-0.64817		-0.54343		-0.02658		-0.06660		0
-0.65904		-0.73816		-0.02791		 0.21758		1
-0.67380		-0.54265		-0.02356		-0.08378		0
-0.68465		-0.73743		-0.02524		 0.20138		1
-0.69940		-0.54195		-0.02121		-0.09916		0
-0.71024		-0.73677		-0.02319		 0.18676		1
-0.72498		-0.54132		-0.01946		-0.11315		0
-0.73580		-0.73616		-0.02172		 0.17333		1
-0.75053		-0.54073		-0.01825		-0.12613		0
-0.76134		-0.73559		-0.02078		 0.16074		1
-0.77605		-0.54017		-0.01756		-0.13842		0
-0.78686		-0.73504		-0.02033		 0.14867		1
-0.80156		-0.53963		-0.01736		-0.15036		0
-0.81235		-0.73450		-0.02036		 0.13680		1
-0.82704		-0.53909		-0.01763		-0.16224		0
-0.83782		-0.73396		-0.02087		 0.12483		1
-0.85250		-0.53854		-0.01838		-0.17436		0
-0.86327		-0.73340		-0.02186		 0.11246		1
-0.87794		-0.53797		-0.01962		-0.18704		0
-0.88870		-0.73281		-0.02336		 0.09940		1
-0.90336		-0.53736		-0.02137		-0.20056		0
-0.91410		-0.73217		-0.02538		 0.08530		1
-0.92875		-0.53669		-0.02367		-0.21528		0
-0.93948		-0.73147		-0.02798		 0.06984		1
-0.95411		-0.53596		-0.02658		-0.23153		0
-0.96483		-0.73069		-0.03121		 0.05265		1
-0.97944		-0.53513		-0.03016		-0.24972		0
-0.99014		-0.72981		-0.03515		 0.03330		1
-1.00474		-0.53420		-0.03449		-0.27026		0
-1.01542		-0.72882		-0.03989		 0.01135		1
-1.03000		-0.53315		-0.03967		-0.29365		0
-1.04066		-0.72768		-0.04554		-0.01374		0
-1.05522		-0.92212		-0.04581		 0.26424		1
-1.07366		-0.72638		-0.04053		-0.04254		0
-1.08819		-0.92089		-0.04138		 0.23709		1
-1.10661		-0.72521		-0.03664		-0.06835		0
-1.12111		-0.91978		-0.03801		 0.21255		1
-1.13951		-0.72414		-0.03375		-0.09188		0
-1.15399		-0.91876		-0.03559		 0.18997		1
-1.17236		-0.72315		-0.03179		-0.11373		0
-1.18683		-0.91780		-0.03407		 0.16876		1
-1.20518		-0.72221		-0.03069		-0.13447		0
-1.21963		-0.91688		-0.03338		 0.14837		1
-1.23796		-0.72129		-0.03041		-0.15465		0
-1.25239		-0.91597		-0.03351		 0.12828		1
-1.27071		-0.72038		-0.03094		-0.17478		0
-1.28512		-0.91505		-0.03444		 0.10798		1
-1.30342		-0.71945		-0.03228		-0.19536		0
-1.31781		-0.91410		-0.03618		 0.08697		1
-1.33609		-0.71847		-0.03444		-0.21691		0
-1.35046		-0.91309		-0.03878		 0.06471		1
-1.36872		-0.71743		-0.03749		-0.23995		0
-1.38307		-0.91200		-0.04229		 0.04068		1
-1.40131		-0.71630		-0.04147		-0.26504		0
-1.41563		-0.91080		-0.04678		 0.01428		1
-1.43385		-0.71504		-0.04649		-0.29279		0
-1.44815		-0.90947		-0.05235		-0.01513		1
-1.46634		-0.71364		-0.05265		-0.32385		0
-1.48061		-0.90797		-0.05913		-0.04823		0
-1.49877		-1.10220		-0.06009		 0.22523		1
-1.52082		-0.90627		-0.05558		-0.08579		0
-1.53894		-1.10056		-0.05730		 0.18886		1
-1.56095		-0.90466		-0.05352		-0.12134		0
-1.57905		-1.09898		-0.05595		 0.15399		1
-1.60103		-0.90310		-0.05287		-0.15581		0
-1.61909		-1.09743		-0.05599		 0.11974		1
-1.64104		-0.90155		-0.05359		-0.19007		0
-1.65907		-1.09587		-0.05739		 0.08524		1
-1.68099		-0.89997		-0.05569		-0.22499		0
-1.69898		-1.09426		-0.06019		 0.04962		1
-1.72087		-0.89832		-0.05920		-0.26142		0
-1.73884		-1.09255		-0.06442		 0.01202		1
-1.76069		-0.89657		-0.06418		-0.30028		0
-1.77862		-1.09072		-0.07019		-0.02851		0
-1.80043		-1.28477		-0.07076		 0.24123		1
-1.82613		-1.08871		-0.06594		-0.07291		0
-1.84790		-1.28283		-0.06739		 0.19827		1
-1.87356		-1.08681		-0.06343		-0.11489		0
-1.89530		-1.28097		-0.06573		 0.15713		1
-1.92092		-1.08497		-0.06258		-0.15555		0
-1.94261		-1.27915		-0.06569		 0.11675		1
-1.96820		-1.08315		-0.06336		-0.19591		0
-1.98986		-1.27731		-0.06728		 0.07613		1
-2.01541		-1.08129		-0.06575		-0.23700		0
-2.03703		-1.27541		-0.07049		 0.03424		1
-2.06254		-1.07935		-0.06981		-0.27982		0
-2.08413		-1.27341		-0.07541		-0.00995		1
-2.10960		-1.07730		-0.07561		-0.32544		0
-2.13114		-1.27127		-0.08211		-0.05752		0
-2.15657		-1.46512		-0.08326		 0.20817		1
-2.18587		-1.26891		-0.07910		-0.10958		0
-2.21125		-1.46282		-0.08129		 0.15714		1
-2.24050		-1.26663		-0.07815		-0.16004		0
-2.26584		-1.46055		-0.08135		 0.10700		1
-2.29505		-1.26436		-0.07921		-0.21020		0
-2.32034		-1.45827		-0.08341		 0.05648		1
-2.34950		-1.26206		-0.08228		-0.26131		0
-2.37474		-1.45591		-0.08751		 0.00433		1
trial 1
		1
-0.00977		 0.17311		-0.02145		-0.28471		0
-0.00631		-0.02170		-0.02715		 0.00113		0
-0.00674		-0.21642		-0.02713		 0.28513		1
-0.01107		-0.02092		-0.02142		-0.01598		0
-0.01149		-0.21573		-0.02174		 0.26986		1
-0.01580		-0.02030		-0.01634		-0.02960		0
-0.01621		-0.21519		-0.01694		 0.25789		1
-0.02051		-0.01983		-0.01178		-0.04009		0
-0.02091		-0.21478		-0.01258		 0.24885		1
-0.02521		-0.01948		-0.00760		-0.04777		0
-0.02560		-0.21449		-0.00856		 0.24250		1
-0.02989		-0.01925		-0.00371		-0.05287		0
-0.03027		-0.21432		-0.00477		 0.23864		1
-0.03456		-0.01913		 0.00001		-0.05554		0
-0.03494		-0.21425		-0.00110		 0.23714		1
-0.03922		-0.01911		 0.00364		-0.05589		0
-0.03961		-0.21428		 0.00252		 0.23794		1
-0.04389		-0.01920		 0.00728		-0.05395		0
-0.04428		-0.21442		 0.00620		 0.24102		1
-0.04856		-0.01939		 0.01102		-0.04970		0
-0.04895		-0.21467		 0.01003		 0.24644		1
-0.05325		-0.01969		 0.01496		-0.04306		0
-0.05364		-0.21503		 0.01409		 0.25430		1
-0.05794		-0.02011		 0.01918		-0.03390		1
-0.05834		 0.17473		 0.01850		-0.32047		0
-0.05485		-0.02065		 0.01209		-0.02201		1
-0.05526		 0.17430		 0.01165		-0.31085		0
-0.05177		-0.02099		 0.00544		-0.01452		1
-0.05219		 0.17406		 0.00515		-0.30548		0
-0.04871		-0.02114		-0.00096		-0.01118		1
-0.04914		 0.17400		-0.00119		-0.30417		0
-0.04566		-0.02111		-0.00727		-0.01186		0
-0.04608		-0.21612		-0.00751		 0.27852		1
-0.05040		-0.02089		-0.00194		-0.01652		0
-0.05082		-0.21599		-0.00227		 0.27555		1
-0.05514		-0.02083		 0.00324		-0.01785		1
-0.05555		 0.17424		 0.00289		-0.30950		0
-0.05207		-0.02092		-0.00330		-0.01591		0
-0.05249		-0.21600		-0.00362		 0.27573		1
-0.05681		-0.02082		 0.00189		-0.01810		1
-0.05722		 0.17427		 0.00153		-0.31018		0
-0.05374		-0.02087		-0.00467		-0.01702		0
-0.05416		-0.21593		-0.00501		 0.27419		1
-0.05848		-0.02073		 0.00047		-0.02007		0
-0.05889		-0.21586		 0.00007		 0.27276		1
-0.06321		-0.02074		 0.00552		-0.01990		1
-0.06362		 0.17430		 0.00513		-0.31084		0
-0.06014		-0.02089		-0.00109		-0.01654		0
-0.06055		-0.21600		-0.00142		 0.27580		1
-0.06487		-0.02086		 0.00409		-0.01733		1
-0.06529		 0.17421		 0.00375		-0.30872		0
-0.06181		-0.02097		-0.00243		-0.01486		0
-0.06223		-0.21606		-0.00272		 0.27706		1
-0.06655		-0.02090		 0.00282		-0.01648		1
-0.06697		 0.17418		 0.00249		-0.30828		0
-0.06348		-0.02097		-0.00368		-0.01481		0
-0.06390		-0.21604		-0.00397		 0.27671		1
-0.06822		-0.02086		 0.00156		-0.01722		1
-0.06864		 0.17424		 0.00122		-0.30942		0
-0.06515		-0.02090		-0.00497		-0.01635		0
-0.06557		-0.21595		-0.00530		 0.27476		1
-0.06989		-0.02076		 0.00020		-0.01959		0
-0.07031		-0.21588		-0.00020		 0.27316		1
-0.07462		-0.02076		 0.00527		-0.01959		1
-0.07504		 0.17429		 0.00487		-0.31061		0
-0.07155		-0.02090		-0.00134		-0.01639		0
-0.07197		-0.21600		-0.00167		 0.27587		1
-0.07629		-0.02086		 0.00385		-0.01734		1
-0.07671		 0.17421		 0.00351		-0.30880		0
-0.07322		-0.02096		-0.00267		-0.01502		0
-0.07364		-0.21605		-0.00297		 0.27682		1
-0.07796		-0.02088		 0.00257		-0.01680		1
-0.07838		 0.17420		 0.00223		-0.30867		0
-0.07490		-0.02095		-0.00394		-0.01528		0
-0.07532		-0.21602		-0.00425		 0.27615		1
-0.07964		-0.02083		 0.00127		-0.01787		1
-0.08005		 0.17427		 0.00092		-0.31015		0
-0.07657		-0.02087		-0.00529		-0.01718		0
-0.07699		-0.21591		-0.00563		 0.27383		1
-0.08130		-0.02071		-0.00015		-0.02062		0
-0.08172		-0.21583		-0.00057		 0.27202		1
-0.08604		-0.02070		 0.00487		-0.02085		1
-0.08645		 0.17435		 0.00446		-0.31199		0
-0.08296		-0.02083		-0.00178		-0.01790		0
-0.08338		-0.21593		-0.00214		 0.27422		1
-0.08770		-0.02078		 0.00334		-0.01914		1
-0.08811		 0.17430		 0.00296		-0.31076		0
-0.08463		-0.02087		-0.00325		-0.01715		0
-0.08504		-0.21594		-0.00360		 0.27451		1
-0.08936		-0.02077		 0.00189		-0.01931		1
-0.08978		 0.17433		 0.00151		-0.31139		0
-0.08629		-0.02082		-0.00472		-0.01824		0
-0.08671		-0.21587		-0.00509		 0.27295		1
-0.09103		-0.02068		 0.00037		-0.02133		0
-0.09144		-0.21580		-0.00005		 0.27147		1
-0.09576		-0.02068		 0.00538		-0.02123		1
-0.09617		 0.17436		 0.00495		-0.31221		0
-0.09268		-0.02083		-0.00129		-0.01797		0
-0.09310		-0.21593		-0.00165		 0.27431		1
-0.09742		-0.02079		 0.00383		-0.01890		1
-0.09783		 0.17428		 0.00346		-0.31037		0
-0.09435		-0.02089		-0.00275		-0.01660		0
-0.09476		-0.21597		-0.00308		 0.27522		1
-0.09908		-0.02081		 0.00242		-0.01844		1
-0.09950		 0.17428		 0.00205		-0.31035		0
-0.09601		-0.02087		-0.00415		-0.01702		0
-0.09643		-0.21593		-0.00449		 0.27435		1
-0.10075		-0.02075		 0.00099		-0.01975		1
-0.10117		 0.17436		 0.00060		-0.31212		0
-0.09768		-0.02077		-0.00564		-0.01925		0
-0.09809		-0.21581		-0.00603		 0.27165		1
-0.10241		-0.02060		-0.00060		-0.02293		0
-0.10282		-0.21572		-0.00106		 0.26956		1
-0.10714		-0.02058		 0.00434		-0.02345		1
-0.10755		 0.17448		 0.00387		-0.31477		0
-0.10406		-0.02070		-0.00243		-0.02087		0
-0.10447		-0.21578		-0.00285		 0.27105		1
-0.10879		-0.02062		 0.00257		-0.02253		1
-0.10920		 0.17446		 0.00212		-0.31440		0
-0.10571		-0.02069		-0.00416		-0.02105		0
-0.10613		-0.21575		-0.00458		 0.27032		1
-0.11044		-0.02056		 0.00082		-0.02381		0
-0.11085		-0.21570		 0.00035		 0.26914		1
-0.11517		-0.02058		 0.00573		-0.02344		1
-0.11558		 0.17446		 0.00526		-0.31431		0
-0.11209		-0.02074		-0.00103		-0.01997		0
-0.11250		-0.21585		-0.00143		 0.27239		1
-0.11682		-0.02070		 0.00402		-0.02074		1
-0.11723		 0.17436		 0.00361		-0.31215		0
-0.11375		-0.02081		-0.00264		-0.01834		0
-0.11416		-0.21590		-0.00300		 0.27351		1
-0.11848		-0.02073		 0.00247		-0.02011		1
-0.11890		 0.17435		 0.00207		-0.31202		0
-0.11541		-0.02080		-0.00417		-0.01868		0
-0.11582		-0.21586		-0.00455		 0.27268		1
-0.12014		-0.02067		 0.00090		-0.02144		1
-0.12056		 0.17444		 0.00048		-0.31383		0
-0.11707		-0.02069		-0.00580		-0.02100		0
-0.11748		-0.21573		-0.00622		 0.26985		1
-0.12179		-0.02052		-0.00082		-0.02479		0
-0.12221		-0.21563		-0.00132		 0.26763		1
-0.12652		-0.02049		 0.00403		-0.02547		1
-0.12693		 0.17457		 0.00352		-0.31687		0
-0.12344		-0.02060		-0.00281		-0.02308		0
-0.12385		-0.21568		-0.00328		 0.26871		1
-0.12816		-0.02051		 0.00210		-0.02500		0
-0.12857		-0.21566		 0.00160		 0.26834		1
-0.13289		-0.02056		 0.00697		-0.02384		1
-0.13330		 0.17446		 0.00649		-0.31431		0
-0.12981		-0.02076		 0.00020		-0.01959		1
-0.13022		 0.17436		-0.00019		-0.31221		0
-0.12674		-0.02076		-0.00643		-0.01959		0
-0.12715		-0.21578		-0.00682		 0.27106		1
-0.13147		-0.02057		-0.00140		-0.02377		0
-0.13188		-0.21567		-0.00188		 0.26847		1
-0.13619		-0.02052		 0.00349		-0.02480		1
-0.13660		 0.17455		 0.00299		-0.31638		0
-0.13311		-0.02061		-0.00333		-0.02276		0
-0.13352		-0.21569		-0.00379		 0.26887		1
-0.13784		-0.02051		 0.00159		-0.02500		0
-0.13825		-0.21566		 0.00109		 0.26818		1
-0.14256		-0.02055		 0.00645		-0.02416		1
-0.14297		 0.17448		 0.00597		-0.31480		0
-0.13948		-0.02073		-0.00033		-0.02024		1
-0.13990		 0.17440		-0.00073		-0.31302		0
-0.13641		-0.02071		-0.00699		-0.02057		0
-0.13682		-0.21573		-0.00740		 0.26990		1
-0.14114		-0.02051		-0.00201		-0.02511		0
-0.14155		-0.21560		-0.00251		 0.26694		1
-0.14586		-0.02044		 0.00283		-0.02654		0
-0.14627		-0.21560		 0.00230		 0.26704		1
-0.15058		-0.02051		 0.00764		-0.02492		1
-0.15099		 0.17450		 0.00714		-0.31518		0
-0.14750		-0.02073		 0.00084		-0.02025		1
-0.14791		 0.17438		 0.00043		-0.31267		0
-0.14443		-0.02074		-0.00582		-0.01985		0
-0.14484		-0.21578		-0.00622		 0.27099		1
-0.14916		-0.02057		-0.00080		-0.02365		0
-0.14957		-0.21568		-0.00127		 0.26878		1
-0.15388		-0.02054		 0.00411		-0.02430		1
-0.15429		 0.17452		 0.00362		-0.31568		0
-0.15080		-0.02065		-0.00269		-0.02186		0
-0.15122		-0.21574		-0.00313		 0.26997		1
-0.15553		-0.02057		 0.00227		-0.02370		1
-0.15594		 0.17452		 0.00179		-0.31566		0
-0.15245		-0.02063		-0.00452		-0.02242		0
-0.15286		-0.21568		-0.00497		 0.26884		1
-0.15718		-0.02049		 0.00041		-0.02541		0
-0.15759		-0.21562		-0.00010		 0.26741		1
-0.16190		-0.02050		 0.00525		-0.02531		1
-0.16231		 0.17455		 0.00474		-0.31633		0
-0.15882		-0.02064		-0.00158		-0.02216		0
-0.15923		-0.21574		-0.00203		 0.27003		1
-0.16355		-0.02059		 0.00337		-0.02329		1
-0.16396		 0.17449		 0.00291		-0.31491		0
-0.16047		-0.02068		-0.00339		-0.02131		0
-0.16088		-0.21575		-0.00382		 0.27030		1
-0.16520		-0.02057		 0.00159		-0.02358		1
-0.16561		 0.17452		 0.00112		-0.31576		0
trial 2
		1
-0.03629		 0.18990		-0.01041		-0.25691		0
-0.03250		-0.00507		-0.01555		 0.03247		1
-0.03260		 0.19027		-0.01490		-0.26508		0
-0.02879		-0.00464		-0.02020		 0.02287		1
-0.02888		 0.19077		-0.01974		-0.27612		0
-0.02507		-0.00406		-0.02526		 0.01027		0
-0.02515		-0.19882		-0.02506		 0.29488		1
-0.02913		-0.00335		-0.01916		-0.00560		0
-0.02919		-0.19819		-0.01927		 0.28098		1
-0.03316		-0.00280		-0.01365		-0.01772		0
-0.03321		-0.19772		-0.01401		 0.27062		1
-0.03717		-0.00240		-0.00860		-0.02645		0
-0.03722		-0.19740		-0.00913		 0.26351		1
-0.04116		-0.00215		-0.00385		-0.03204		0
-0.04121		-0.19721		-0.00450		 0.25943		1
-0.04515		-0.00203		 0.00069		-0.03467		0
-0.04519		-0.19716		-0.00000		 0.25823		1
-0.04913		-0.00204		 0.00516		-0.03445		0
-0.04918		-0.19723		 0.00448		 0.25986		1
-0.05312		-0.00218		 0.00967		-0.03141		0
-0.05316		-0.19743		 0.00904		 0.26431		1
-0.05711		-0.00244		 0.01433		-0.02551		1
-0.05716		 0.19247		 0.01382		-0.31364		0
-0.05331		-0.00285		 0.00755		-0.01663		1
-0.05337		 0.19217		 0.00721		-0.30692		0
-0.04953		-0.00306		 0.00108		-0.01197		1
-0.04959		 0.19205		 0.00084		-0.30431		0
-0.04575		-0.00308		-0.00525		-0.01137		0
-0.04581		-0.19813		-0.00548		 0.27966		1
-0.04977		-0.00293		 0.00012		-0.01475		1
-0.04983		 0.19219		-0.00018		-0.30740		0
-0.04598		-0.00293		-0.00633		-0.01477		0
-0.04604		-0.19796		-0.00662		 0.27591		1
-0.05000		-0.00274		-0.00110		-0.01885		0
-0.05006		-0.19785		-0.00148		 0.27348		1
-0.05401		-0.00271		 0.00399		-0.01967		1
-0.05407		 0.19236		 0.00360		-0.31109		0
-0.05022		-0.00282		-0.00263		-0.01727		0
-0.05028		-0.19790		-0.00297		 0.27458		1
-0.05424		-0.00274		 0.00252		-0.01904		1
-0.05429		 0.19235		 0.00214		-0.31093		0
-0.05044		-0.00280		-0.00408		-0.01757		0
-0.05050		-0.19787		-0.00443		 0.27382		1
-0.05446		-0.00268		 0.00105		-0.02025		0
-0.05451		-0.19782		 0.00064		 0.27276		1
-0.05847		-0.00271		 0.00610		-0.01972		1
-0.05852		 0.19233		 0.00570		-0.31048		0
-0.05467		-0.00287		-0.00051		-0.01600		1
-0.05473		 0.19226		-0.00083		-0.30884		0
-0.05089		-0.00285		-0.00700		-0.01642		0
-0.05094		-0.19788		-0.00733		 0.27404		1
-0.05490		-0.00265		-0.00185		-0.02094		0
-0.05495		-0.19775		-0.00227		 0.27115		1
-0.05891		-0.00259		 0.00315		-0.02224		0
-0.05896		-0.19776		 0.00271		 0.27143		1
-0.06292		-0.00267		 0.00814		-0.02040		1
-0.06297		 0.19233		 0.00773		-0.31050		0
-0.05912		-0.00290		 0.00152		-0.01539		1
-0.05918		 0.19220		 0.00121		-0.30760		0
-0.05534		-0.00294		-0.00494		-0.01453		0
-0.05540		-0.19799		-0.00523		 0.27659		1
-0.05936		-0.00279		 0.00030		-0.01774		0
-0.05941		-0.19792		-0.00006		 0.27504		1
-0.06337		-0.00280		 0.00544		-0.01766		1
-0.06343		 0.19225		 0.00509		-0.30862		0
-0.05958		-0.00295		-0.00108		-0.01434		1
-0.05964		 0.19219		-0.00137		-0.30736		0
-0.05580		-0.00291		-0.00751		-0.01511		0
-0.05585		-0.19793		-0.00782		 0.27519		1
-0.05981		-0.00269		-0.00231		-0.01995		0
-0.05987		-0.19778		-0.00271		 0.27200		1
-0.06382		-0.00262		 0.00273		-0.02153		0
-0.06387		-0.19778		 0.00230		 0.27201		1
-0.06783		-0.00269		 0.00774		-0.01995		1
-0.06788		 0.19232		 0.00734		-0.31018		0
-0.06404		-0.00291		 0.00113		-0.01519		1
-0.06410		 0.19220		 0.00083		-0.30752		0
-0.06025		-0.00294		-0.00532		-0.01457		0
-0.06031		-0.19798		-0.00561		 0.27643		1
-0.06427		-0.00278		-0.00008		-0.01802		0
-0.06433		-0.19790		-0.00044		 0.27464		1
-0.06828		-0.00277		 0.00505		-0.01818		1
-0.06834		 0.19227		 0.00469		-0.30927		0
-0.06449		-0.00291		-0.00150		-0.01511		1
-0.06455		 0.19223		-0.00180		-0.30827		0
-0.06071		-0.00287		-0.00797		-0.01615		0
-0.06077		-0.19787		-0.00829		 0.27401		1
-0.06472		-0.00263		-0.00281		-0.02128		0
-0.06478		-0.19772		-0.00324		 0.27051		1
-0.06873		-0.00255		 0.00218		-0.02319		0
-0.06878		-0.19770		 0.00171		 0.27018		1
-0.07274		-0.00260		 0.00712		-0.02196		1
-0.07279		 0.19242		 0.00668		-0.31239		0
-0.06894		-0.00280		 0.00043		-0.01761		1
-0.06899		 0.19231		 0.00008		-0.31016		0
-0.06515		-0.00281		-0.00613		-0.01745		0
-0.06520		-0.19784		-0.00648		 0.27329		1
-0.06916		-0.00263		-0.00101		-0.02143		0
-0.06921		-0.19774		-0.00144		 0.27094		1
-0.07317		-0.00259		 0.00398		-0.02220		1
-0.07322		 0.19247		 0.00354		-0.31362		0
-0.06937		-0.00270		-0.00274		-0.01983		0
-0.06943		-0.19778		-0.00313		 0.27199		1
-0.07338		-0.00262		 0.00231		-0.02168		0
-0.07343		-0.19777		 0.00187		 0.27173		1
-0.07739		-0.00268		 0.00731		-0.02036		1
-0.07744		 0.19234		 0.00690		-0.31073		0
-0.07360		-0.00288		 0.00069		-0.01588		1
-0.07365		 0.19223		 0.00037		-0.30834		0
-0.06981		-0.00289		-0.00580		-0.01554		0
-0.06987		-0.19793		-0.00611		 0.27530		1
-0.07382		-0.00272		-0.00060		-0.01930		0
-0.07388		-0.19784		-0.00099		 0.27319		1
-0.07784		-0.00270		 0.00447		-0.01980		1
-0.07789		 0.19236		 0.00408		-0.31107		0
-0.07404		-0.00282		-0.00214		-0.01710		0
-0.07410		-0.19791		-0.00248		 0.27490		1
-0.07806		-0.00276		 0.00301		-0.01856		1
-0.07811		 0.19232		 0.00264		-0.31029		0
-0.07427		-0.00284		-0.00356		-0.01678		0
-0.07432		-0.19791		-0.00390		 0.27478		1
-0.07828		-0.00273		 0.00160		-0.01913		1
-0.07834		 0.19237		 0.00121		-0.31131		0
-0.07449		-0.00277		-0.00501		-0.01825		0
-0.07454		-0.19782		-0.00538		 0.27285		1
-0.07850		-0.00262		 0.00008		-0.02152		0
-0.07855		-0.19775		-0.00035		 0.27118		1
-0.08251		-0.00262		 0.00507		-0.02161		1
-0.08256		 0.19243		 0.00464		-0.31269		0
-0.07871		-0.00276		-0.00161		-0.01855		0
-0.07877		-0.19786		-0.00198		 0.27363		1
-0.08272		-0.00271		 0.00349		-0.01968		1
-0.08278		 0.19236		 0.00309		-0.31126		0
-0.07893		-0.00280		-0.00313		-0.01760		0
-0.07899		-0.19788		-0.00348		 0.27409		1
-0.08294		-0.00271		 0.00200		-0.01969		1
-0.08300		 0.19239		 0.00161		-0.31174		0
-0.07915		-0.00276		-0.00463		-0.01855		0
-0.07921		-0.19781		-0.00500		 0.27267		1
-0.08316		-0.00262		 0.00045		-0.02159		0
-0.08321		-0.19775		 0.00002		 0.27124		1
-0.08717		-0.00263		 0.00545		-0.02144		1
